STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,SECTOR,Economic sector,EMISSIONS_SOURCE,Emissions source,MEASURE,Measure,PRICE_LEVEL,Carbon price level,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,PRICE_BASE,Price base,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,CURRENCY,Currency,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,NGA,Nigeria,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PAN,Panama,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PRY,Paraguay,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PER,Peru,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PHL,Philippines,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ROU,Romania,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,RUS,Russia,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,RWA,Rwanda,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,LKA,Sri Lanka,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,UGA,Uganda,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ZMB,Zambia,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CHL,Chile,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,COL,Colombia,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CRI,Costa Rica,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ISR,Israel,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,JPN,Japan,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,MEX,Mexico,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,TUR,Türkiye,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ARG,Argentina,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,BGD,Bangladesh,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,BRA,Brazil,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,BFA,Burkina Faso,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CIV,Côte d’Ivoire,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,DOM,Dominican Republic,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ECU,Ecuador,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,EGY,Egypt,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ETH,Ethiopia,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,GHA,Ghana,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,GTM,Guatemala,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,IND,India,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,IDN,Indonesia,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,JAM,Jamaica,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,KAZ,Kazakhstan,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,KEN,Kenya,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,KGZ,Kyrgyzstan,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,MDG,Madagascar,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,MYS,Malaysia,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,MUS,Mauritius,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,MAR,Morocco,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,NGA,Nigeria,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PAN,Panama,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PRY,Paraguay,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PER,Peru,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PHL,Philippines,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,RUS,Russia,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,RWA,Rwanda,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,SGP,Singapore,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ZAF,South Africa,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,LKA,Sri Lanka,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,UGA,Uganda,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,UKR,Ukraine,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,URY,Uruguay,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ZMB,Zambia,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CHL,Chile,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,COL,Colombia,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CRI,Costa Rica,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ISR,Israel,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,MEX,Mexico,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,TUR,Türkiye,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ARG,Argentina,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,BGD,Bangladesh,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,BRA,Brazil,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,BFA,Burkina Faso,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CIV,Côte d’Ivoire,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,DOM,Dominican Republic,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ECU,Ecuador,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,EGY,Egypt,_T,Total,_T,All sources,MPERPRI,Emissions trading system (ETS) permit price,_Z,Not applicable,EUR_TCO2E,Euros per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0,,_Z,Not applicable,2023,,A,Normal value,0,Units,2,Two
